GroupId,ProductId,MovieTitle,Store,Category,SubCategory,Price,ShippingDuration
MV12UN0309,MV12UN0309-1,Tell Me Why- Anatomy & Genetics,Movies,International Movies,Educational,224,5
MV12UN0309,MV12UN0309-2,Tell Me Why- Anatomy & Genetics,Movies,International Movies,Educational,124,3
MV12UN0309,MV12UN0309-3,Tell Me Why- Anatomy & Genetics,Movies,International Movies,Educational,324,7
MV12UN0311,MV12UN0311-1,Tell Me Why-ANIMALS & ARECNIDS,Movies,International Movies,Educational,224,5
MV12UN0311,MV12UN0311-2,Tell Me Why-ANIMALS & ARECNIDS,Movies,International Movies,Educational,124,3
MV12UN0311,MV12UN0311-3,Tell Me Why-ANIMALS & ARECNIDS,Movies,International Movies,Educational,324,7
MV12UN0313,MV12UN0313-1,Tell Me Why- Beginnings,Movies,International Movies,Educational,224,5
MV12UN0313,MV12UN0313-2,Tell Me Why- Beginnings,Movies,International Movies,Educational,124,3
MV12UN0313,MV12UN0313-3,Tell Me Why- Beginnings,Movies,International Movies,Educational,324,7
,MV12UN0315-1,Tell Me Why- CUSTOMES & SUPERSTITIONS,Movies,International Movies,Educational,224,5
MV12UN0317,MV12UN0317-1,Tell Me Why- ELECTRICTY & ELECTRIC SAFETY,Movies,International Movies,Educational,224,5
MV12UN0317,MV12UN0317-2,Tell Me Why- ELECTRICTY & ELECTRIC SAFETY,Movies,International Movies,Educational,124,3
MV12UN0317,MV12UN0317-3,Tell Me Why- ELECTRICTY & ELECTRIC SAFETY,Movies,International Movies,Educational,324,7
MV12UN0319,MV12UN0319-1,Tell Me Why: FISH SELFISH & OTHER UNDER WATER,Movies,International Movies,Educational,224,5
MV12UN0319,MV12UN0319-2,Tell Me Why: FISH SELFISH & OTHER UNDER WATER,Movies,International Movies,Educational,124,3
MV12UN0319,MV12UN0319-3,Tell Me Why: FISH SELFISH & OTHER UNDER WATER,Movies,International Movies,Educational,324,7
,MV12UN0321-1,Tell Me Why- FLIGHT,Movies,International Movies,Educational,224,5
,MV12UN0323-1,Tell Me Why: FLOWER PLANTS,Movies,International Movies,Educational,224,5
,MV12UN0325-1,Tell Me Why- GEMS METALS,Movies,International Movies,Educational,224,5
,MV12UN0327-1,Tell Me Why- GEOGRAPHY,Movies,International Movies,Educational,224,5
MV12UN0329,MV12UN0329-1,Tell Me Why- HEALTHY BODY,Movies,International Movies,Educational,224,5
MV12UN0329,MV12UN0329-2,Tell Me Why- HEALTHY BODY,Movies,International Movies,Educational,124,3
MV12UN0329,MV12UN0329-3,Tell Me Why- HEALTHY BODY,Movies,International Movies,Educational,324,7
MV12UN0331,MV12UN0331-1,Tell Me Why: HOW THINGS WORKS,Movies,International Movies,Educational,224,5
MV12UN0331,MV12UN0331-2,Tell Me Why: HOW THINGS WORKS,Movies,International Movies,Educational,124,3
MV12UN0331,MV12UN0331-3,Tell Me Why: HOW THINGS WORKS,Movies,International Movies,Educational,324,7
,MV12UN0333-1,Tell Me Why- INSECTS,Movies,International Movies,Educational,224,5
,MV12UN0335-1,Tell Me Why- LIFE FORMS,Movies,International Movies,Educational,224,5
MV12UN0337,MV12UN0337-1,Tell Me Why- MAMMALS,Movies,International Movies,Educational,224,5
MV12UN0337,MV12UN0337-2,Tell Me Why- MAMMALS,Movies,International Movies,Educational,124,3
MV12UN0337,MV12UN0337-3,Tell Me Why- MAMMALS,Movies,International Movies,Educational,324,7
MV12UN0339,MV12UN0339-1,Tell Me Why- MEDICINE,Movies,International Movies,Educational,224,5
MV12UN0339,MV12UN0339-2,Tell Me Why- MEDICINE,Movies,International Movies,Educational,124,3
MV12UN0339,MV12UN0339-3,Tell Me Why- MEDICINE,Movies,International Movies,Educational,324,7
MV12UN0341,MV12UN0341-1,Tell Me Why- PREHISTORIC ANIMALS,Movies,International Movies,Educational,224,5
MV12UN0341,MV12UN0341-2,Tell Me Why- PREHISTORIC ANIMALS,Movies,International Movies,Educational,124,3
MV12UN0341,MV12UN0341-3,Tell Me Why- PREHISTORIC ANIMALS,Movies,International Movies,Educational,324,7
,MV12UN0343-1,Tell Me Why- SCIENCE SOUND & ENERGY,Movies,International Movies,Educational,224,5
,MV12UN0345-1,Tell Me Why: SPACE EARTH & ATMOSPHERE,Movies,International Movies,Educational,224,5
MV12UN0347,MV12UN0347-1,Tell Me Why: SPORTS GAMES,Movies,International Movies,Educational,224,5
MV12UN0347,MV12UN0347-2,Tell Me Why: SPORTS GAMES,Movies,International Movies,Educational,124,3
MV12UN0347,MV12UN0347-3,Tell Me Why: SPORTS GAMES,Movies,International Movies,Educational,324,7
,MV12UN0349-1,Tell Me Why- TIME MONEY & MEASURMENT,Movies,International Movies,Educational,224,5
,MV12UN0351-1,Tell Me Why: WATER WHEATHER,Movies,International Movies,Educational,224,5
MV12UN0353,MV12UN0353-1,STORIES WITH WORDS,Movies,International Movies,Educational,224,5
MV12UN0353,MV12UN0353-2,STORIES WITH WORDS,Movies,International Movies,Educational,124,3
MV12UN0353,MV12UN0353-3,STORIES WITH WORDS,Movies,International Movies,Educational,324,7
,MV12UN0355-1,TALE OF THREE BEARS THE,Movies,International Movies,Educational,224,5
MV12UN0357,MV12UN0357-1,Phas Gaye Re Obama,Movies,Indian  Movies,Comedy,337,5
MV12UN0357,MV12UN0357-2,Phas Gaye Re Obama,Movies,Indian  Movies,Comedy,237,3
MV12UN0357,MV12UN0357-3,Phas Gaye Re Obama,Movies,Indian  Movies,Comedy,437,7
,MV12UN0360-1,Bring Home A Star - Al Pacino - Heat + Dog Day Afternoon,Movies,International Movies,Boxset,902,5
,MV12UN0362-1,Bring Home A Star - Marlon Brando - Streetcar Named Desire + Mutiny On The Bounty,Movies,International Movies,Boxset,902,5
,MV12UN0364-1,Bring Home A Star - Clint East Wood - Unforgiven + Bridges Of Madison County,Movies,International Movies,Boxset,902,5
,MV12UN0366-1,Bring Home A Star - Jack Nicholson - One Flew Over The Cuckoos Nest + Bucket List,Movies,International Movies,Boxset,902,5
,MV12UN0368-1,Bring Home A Star - John Travolta - Saturday Night Fever + Grease,Movies,International Movies,Boxset,902,5
,MV12UN0370-1,Bring Home A Star - Keanu Reeves - The Matrix + Constantine,Movies,International Movies,Boxset,902,5
MV12UN0372,MV12UN0372-1,Bring Home A Star - Leonardo Dicaprio - Blood Diamond + Body Of Lies,Movies,International Movies,Boxset,902,5
MV12UN0372,MV12UN0372-2,Bring Home A Star - Leonardo Dicaprio - Blood Diamond + Body Of Lies,Movies,International Movies,Boxset,802,3
MV12UN0372,MV12UN0372-3,Bring Home A Star - Leonardo Dicaprio - Blood Diamond + Body Of Lies,Movies,International Movies,Boxset,1002,7
,MV12UN0374-1,Bring Home A Star - Leonardo Dicaprio - Shutter Island + Revolutionary Road,Movies,International Movies,Boxset,902,5
MV12UN0376,MV12UN0376-1,Bring Home A Star - Matt Damon - The Departed + The Informant,Movies,International Movies,Boxset,902,5
MV12UN0376,MV12UN0376-2,Bring Home A Star - Matt Damon - The Departed + The Informant,Movies,International Movies,Boxset,802,3
MV12UN0376,MV12UN0376-3,Bring Home A Star - Matt Damon - The Departed + The Informant,Movies,International Movies,Boxset,1002,7
,MV12UN0378-1,Bring Home A Star - Richard Gere - Officer & A Gentlemen + Primal Fear,Movies,International Movies,Boxset,902,5
,MV12UN0380-1,Bring Home A Star - Robert De Niro - Goodfellas + Once Upon A Time In America,Movies,International Movies,Boxset,902,5
MV12UN0382,MV12UN0382-1,Bring Home A Star - Robert Redford - Indecent Proposal + The Great Gatsby,Movies,International Movies,Boxset,902,5
MV12UN0382,MV12UN0382-2,Bring Home A Star - Robert Redford - Indecent Proposal + The Great Gatsby,Movies,International Movies,Boxset,802,3
MV12UN0382,MV12UN0382-3,Bring Home A Star - Robert Redford - Indecent Proposal + The Great Gatsby,Movies,International Movies,Boxset,1002,7
MV12UN0384,MV12UN0384-1,Bring Home A Star - Tom Hanks - Green Mile + You Got Mail,Movies,International Movies,Boxset,902,5
MV12UN0384,MV12UN0384-2,Bring Home A Star - Tom Hanks - Green Mile + You Got Mail,Movies,International Movies,Boxset,802,3
MV12UN0384,MV12UN0384-3,Bring Home A Star - Tom Hanks - Green Mile + You Got Mail,Movies,International Movies,Boxset,1002,7
,MV12UN0386-1,Bring Home A Star - Tom Hanks - The Terminal + Catch Me If You Can,Movies,International Movies,Boxset,902,5
MV12UN0388,MV12UN0388-1,The History Of Rock N Roll,Movies,International Movies,Documentary Movies,1693,5
MV12UN0388,MV12UN0388-2,The History Of Rock N Roll,Movies,International Movies,Documentary Movies,1593,3
MV12UN0388,MV12UN0388-3,The History Of Rock N Roll,Movies,International Movies,Documentary Movies,1793,7
,MV12UN0390-1,BLACK SWAN,Movies,International Movies,Drama,337,5
MV12UN0392,MV12UN0392-1,BLACK SWAN ,Movies,International Movies,Drama,1467,5
MV12UN0392,MV12UN0392-2,BLACK SWAN ,Movies,International Movies,Drama,1367,3
MV12UN0392,MV12UN0392-3,BLACK SWAN ,Movies,International Movies,Drama,1567,7
,MV12UN0393-1,BTB-DIZZYs SLEEPOVER AND OTHER STORIES ,Movies,International Movies,Animation,224,5
,MV12UN0396-1,LAMBADA,Movies,International Movies,Drama,450,5
MV12UN0398,MV12UN0398-1,THE SICILIAN CLAN ,Movies,International Movies,Crime And Thriller,450,5
MV12UN0398,MV12UN0398-2,THE SICILIAN CLAN ,Movies,International Movies,Crime And Thriller,350,3
MV12UN0398,MV12UN0398-3,THE SICILIAN CLAN ,Movies,International Movies,Crime And Thriller,550,7
MV12UN0400,MV12UN0400-1,NODDY IN TOYLAND WOOSH COMES TO STAY,Movies,International Movies,Animation,337,5
MV12UN0400,MV12UN0400-2,NODDY IN TOYLAND WOOSH COMES TO STAY,Movies,International Movies,Animation,237,3
MV12UN0400,MV12UN0400-3,NODDY IN TOYLAND WOOSH COMES TO STAY,Movies,International Movies,Animation,437,7
MV12UN0403,MV12UN0403-1,PRISON BREAK BOX SET (S1 to S4)+Final Break,Movies,International Movies,Drama,4518,5
MV12UN0403,MV12UN0403-2,PRISON BREAK BOX SET (S1 to S4)+Final Break,Movies,International Movies,Drama,4418,3
MV12UN0403,MV12UN0403-3,PRISON BREAK BOX SET (S1 to S4)+Final Break,Movies,International Movies,Drama,4618,7
MV12UN0405,MV12UN0405-1,HOW I MET YOUR MOTHER SEASON 3ÿ ,Movies,International Movies,Comedy,1693,5
MV12UN0405,MV12UN0405-2,HOW I MET YOUR MOTHER SEASON 3ÿ ,Movies,International Movies,Comedy,1593,3
MV12UN0405,MV12UN0405-3,HOW I MET YOUR MOTHER SEASON 3ÿ ,Movies,International Movies,Comedy,1793,7
,MV12UN0407-1,ADAM,Movies,International Movies,Drama,563,5
,MV12UN0409-1,GENTLEMEN BRONCOS ,Movies,International Movies,Comedy,563,5
,MV12UN0411-1,Charlie Chaplin - 18 VCD Pack,Movies,International Movies,Comedy,1524,5
,MV12UN0413-1,Bicycle thieves,Movies,World Movies,Crime,224,5
MV12UN0415,MV12UN0415-1,Shoeshine,Movies,World Movies,Drama,224,5
MV12UN0415,MV12UN0415-2,Shoeshine,Movies,World Movies,Drama,124,3
MV12UN0415,MV12UN0415-3,Shoeshine,Movies,World Movies,Drama,324,7
,MV12UN0417-1,A matter of life and death,Movies,World Movies,Drama,224,5
,MV12UN0419-1,I know where Im going,Movies,World Movies,Drama,224,5
,MV12UN0421-1,A canterbury tale,Movies,World Movies,Comedy,224,5
,MV12UN0423-1,Metropolis,Movies,World Movies,Action And Adventure,224,5
,MV12UN0425-1,Boudu saved from drowning,Movies,World Movies,comedy,224,5
MV12UN0427,MV12UN0427-1,Lensight,Movies,Indian  Movies  Movies Movies Movies,Short ,281,5
MV12UN0427,MV12UN0427-2,Lensight,Movies,Indian  Movies  Movies Movies Movies,Short ,181,3
MV12UN0427,MV12UN0427-3,Lensight,Movies,Indian  Movies  Movies Movies Movies,Short ,381,7
MV12UN0429,MV12UN0429-1,Double Indemnity,Movies,Hollywood Hits ,Crime And Thriller ,224,5
MV12UN0429,MV12UN0429-2,Double Indemnity,Movies,Hollywood Hits ,Crime And Thriller ,124,3
MV12UN0429,MV12UN0429-3,Double Indemnity,Movies,Hollywood Hits ,Crime And Thriller ,324,7
MV12UN0431,MV12UN0431-1,The best years of our lives,Movies,Hollywood Hits ,Drama ,224,5
MV12UN0431,MV12UN0431-2,The best years of our lives,Movies,Hollywood Hits ,Drama ,124,3
MV12UN0431,MV12UN0431-3,The best years of our lives,Movies,Hollywood Hits ,Drama ,324,7
MV12UN0433,MV12UN0433-1,Note Extraordinaire,Movies,Documentary Movies Movies,,466,5
MV12UN0433,MV12UN0433-2,Note Extraordinaire,Movies,Documentary Movies Movies,,366,3
MV12UN0433,MV12UN0433-3,Note Extraordinaire,Movies,Documentary Movies Movies,,566,7
MV12UN0435,MV12UN0435-1,Hope Dies Last in War,Movies,Documentary Movies Movies,,466,5
MV12UN0435,MV12UN0435-2,Hope Dies Last in War,Movies,Documentary Movies Movies,,366,3
MV12UN0435,MV12UN0435-3,Hope Dies Last in War,Movies,Documentary Movies Movies,,566,7
,MV12UN0437-1,Way Back Home,Movies,Documentary Movies Movies,,466,5
,MV12UN0441-1,Moksha,Movies,Documentary Movies Movies,,466,5
,MV12UN0443-1,Films By Sanjay Kak,Movies,Documentary Movies Movies,,466,5
,MV12UN0445-1,Bilal,Movies,Documentary Movies Movies,,466,5
MV12UN0447,MV12UN0447-1,Beware dogs,Movies,Documentary Movies Movies,,372,5
MV12UN0447,MV12UN0447-2,Beware dogs,Movies,Documentary Movies Movies,,272,3
MV12UN0447,MV12UN0447-3,Beware dogs,Movies,Documentary Movies Movies,,472,7
MV12UN0449,MV12UN0449-1,You don?t belong,Movies,World Movies,,372,5
MV12UN0449,MV12UN0449-2,You don?t belong,Movies,World Movies,,272,3
MV12UN0449,MV12UN0449-3,You don?t belong,Movies,World Movies,,472,7
,MV12UN0451-1,Hamlet,Movies,World Movies,,224,5
,MV12UN0455-1,Macbeth,Movies,World Movies,,224,5
,MV12UN0457-1,HenryV,Movies,World Movies,,224,5
MV12UN0459,MV12UN0459-1,Ingmar Bergman Boxset of 5,Movies,World Movies,,1864,5
MV12UN0459,MV12UN0459-2,Ingmar Bergman Boxset of 5,Movies,World Movies,,1764,3
MV12UN0459,MV12UN0459-3,Ingmar Bergman Boxset of 5,Movies,World Movies,,1964,7
MV12UN0461,MV12UN0461-1,High and Low,Movies,World Movies,Drama,111,5
MV12UN0461,MV12UN0461-2,High and Low,Movies,World Movies,Drama,11,3
MV12UN0461,MV12UN0461-3,High and Low,Movies,World Movies,Drama,211,7
,MV12UN0463-1,Red Beard,Movies,World Movies,,111,5
,MV12UN0465-1,Seven Samurai,Movies,World Movies,,111,5
,MV12UN0467-1,Throne of Blood,Movies,World Movies,,111,5
,MV12UN0469-1,Yojimbo,Movies,World Movies,,111,5
,MV12UN0471-1,Belle De Jour,Movies,World Movies,,111,5
,MV12UN0473-1,Bob the Gambler,Movies,World Movies,,111,5
MV12UN0475,MV12UN0475-1,Fauji (sharukh khan tele series),Movies,TV Series and Seasons ,Action And Adventure,653,5
MV12UN0475,MV12UN0475-2,Fauji (sharukh khan tele series),Movies,TV Series and Seasons ,Action And Adventure,553,3
MV12UN0475,MV12UN0475-3,Fauji (sharukh khan tele series),Movies,TV Series and Seasons ,Action And Adventure,753,7
MV12UN0477,MV12UN0477-1,Dead Man,Movies,World Movies,,111,5
MV12UN0477,MV12UN0477-2,Dead Man,Movies,World Movies,,11,3
MV12UN0477,MV12UN0477-3,Dead Man,Movies,World Movies,,211,7
,MV12UN0479-1,Diary of Chambermaid,Movies,World Movies,,111,5
MV12UN0481,MV12UN0481-1,Discreet Charm of the Bourgeoisie,Movies,World Movies,,111,5
MV12UN0481,MV12UN0481-2,Discreet Charm of the Bourgeoisie,Movies,World Movies,,11,3
MV12UN0481,MV12UN0481-3,Discreet Charm of the Bourgeoisie,Movies,World Movies,,211,7
MV12UN0483,MV12UN0483-1,Down by Law,Movies,World Movies,,111,5
MV12UN0483,MV12UN0483-2,Down by Law,Movies,World Movies,,11,3
MV12UN0483,MV12UN0483-3,Down by Law,Movies,World Movies,,211,7
MV12UN0485,MV12UN0485-1,Foriegn Correspondent,Movies,World Movies,,111,5
MV12UN0485,MV12UN0485-2,Foriegn Correspondent,Movies,World Movies,,11,3
MV12UN0485,MV12UN0485-3,Foriegn Correspondent,Movies,World Movies,,211,7
MV12UN0487,MV12UN0487-1,Infernal Affairs I,Movies,World Movies,,111,5
MV12UN0487,MV12UN0487-2,Infernal Affairs I,Movies,World Movies,,11,3
MV12UN0487,MV12UN0487-3,Infernal Affairs I,Movies,World Movies,,211,7
MV12UN0489,MV12UN0489-1,Infernal Affairs II,Movies,World Movies,,111,5
MV12UN0489,MV12UN0489-2,Infernal Affairs II,Movies,World Movies,,11,3
MV12UN0489,MV12UN0489-3,Infernal Affairs II,Movies,World Movies,,211,7
MV12UN0491,MV12UN0491-1,Peeping Tom,Movies,World Movies,,111,5
MV12UN0491,MV12UN0491-2,Peeping Tom,Movies,World Movies,,11,3
MV12UN0491,MV12UN0491-3,Peeping Tom,Movies,World Movies,,211,7
,MV12UN0493-1,The Human Beast,Movies,World Movies,,111,5
MV12UN0495,MV12UN0495-1,Tristana,Movies,World Movies,,111,5
MV12UN0495,MV12UN0495-2,Tristana,Movies,World Movies,,11,3
MV12UN0495,MV12UN0495-3,Tristana,Movies,World Movies,,211,7
MV12UN0497,MV12UN0497-1,The birth Of a nation,Movies,Hollywood Hits ,Drama ,224,5
MV12UN0497,MV12UN0497-2,The birth Of a nation,Movies,Hollywood Hits ,Drama ,124,3
MV12UN0497,MV12UN0497-3,The birth Of a nation,Movies,Hollywood Hits ,Drama ,324,7
,MV12UN0499-1,Bed and Board,Movies,World Movies,,111,5
MV12UN0501,MV12UN0501-1,Shoot the Piano Player,Movies,World Movies,,111,5
MV12UN0501,MV12UN0501-2,Shoot the Piano Player,Movies,World Movies,,11,3
MV12UN0501,MV12UN0501-3,Shoot the Piano Player,Movies,World Movies,,211,7
,MV12UN0503-1,Soft Skin,Movies,World Movies,,111,5
,MV12UN0505-1,Two English Girls,Movies,World Movies,,111,5
,MV12UN0507-1,Women Next Door,Movies,World Movies,,111,5
,MV12UN0509-1,Summer Interlude,Movies,World Movies,,111,5
,MV12UN0511-1,Wild Strawberry,Movies,World Movies,,111,5
,MV12UN0513-1,Chungking Express,Movies,World Movies,,111,5
MV12UN0515,MV12UN0515-1,Fallen Angels,Movies,World Movies,,111,5
MV12UN0515,MV12UN0515-2,Fallen Angels,Movies,World Movies,,11,3
MV12UN0515,MV12UN0515-3,Fallen Angels,Movies,World Movies,,211,7
,MV12UN0517-1,Happy Together,Movies,World Movies,,111,5
,MV12UN0519-1,War And peace,Movies,International Movies ,Documentary Movies,559,5
,MV12UN0521-1,In the Mood for Love,Movies,World Movies,,111,5
MV12UN0523,MV12UN0523-1,Beauty and the beast,Movies,World Movies,Drama  ,224,5
MV12UN0523,MV12UN0523-2,Beauty and the beast,Movies,World Movies,Drama  ,124,3
MV12UN0523,MV12UN0523-3,Beauty and the beast,Movies,World Movies,Drama  ,324,7
,MV12UN0525-1,Frozen,Movies,Cinema of India,Drama,372,5
MV12UN0527,MV12UN0527-1,King Kong,Movies,Hollywood Hits ,Action And Adventure,224,5
MV12UN0527,MV12UN0527-2,King Kong,Movies,Hollywood Hits ,Action And Adventure,124,3
MV12UN0527,MV12UN0527-3,King Kong,Movies,Hollywood Hits ,Action And Adventure,324,7
,MV12UN0529-1,The Grapes of wrath,Movies,Hollywood Hits ,Drama,224,5
,MV12UN0531-1,The general,Movies,Hollywood Hits ,Comedy ,224,5
,MV12UN0533-1,And then there were none,Movies,World Movies,Crime And Thriller ,224,5
,MV12UN0535-1,Duck soup,Movies,Hollywood Hits ,Comedy,372,5
MV12UN0539,MV12UN0539-1,My Darling Clementine,Movies,Hollywood Hits ,Drama  ,224,5
MV12UN0539,MV12UN0539-2,My Darling Clementine,Movies,Hollywood Hits ,Drama  ,124,3
MV12UN0539,MV12UN0539-3,My Darling Clementine,Movies,Hollywood Hits ,Drama  ,324,7
MV12UN0541,MV12UN0541-1,The lady from shanghai,Movies,Hollywood Hits ,Crime And Thriller ,224,5
MV12UN0541,MV12UN0541-2,The lady from shanghai,Movies,Hollywood Hits ,Crime And Thriller ,124,3
MV12UN0541,MV12UN0541-3,The lady from shanghai,Movies,Hollywood Hits ,Crime And Thriller ,324,7
,MV12UN0543-1,Laura,Movies,Hollywood Hits ,Crime And Thriller ,224,5
MV12UN0545,MV12UN0545-1,A Christmas Carol,Movies,Hollywood Hits ,Drama ,224,5
MV12UN0545,MV12UN0545-2,A Christmas Carol,Movies,Hollywood Hits ,Drama ,124,3
MV12UN0545,MV12UN0545-3,A Christmas Carol,Movies,Hollywood Hits ,Drama ,324,7
,MV12UN0547-1,Oliver Twist,Movies,Hollywood Hits ,Action And Adventure,224,5
MV12UN0549,MV12UN0549-1,Battleship Potemkin,Movies,World Movies,Drama,224,5
MV12UN0549,MV12UN0549-2,Battleship Potemkin,Movies,World Movies,Drama,124,3
MV12UN0549,MV12UN0549-3,Battleship Potemkin,Movies,World Movies,Drama,324,7
MV12UN0551,MV12UN0551-1,The Ox-Bow Incident,Movies,Hollywood Hits ,Crime And Thriller ,224,5
MV12UN0551,MV12UN0551-2,The Ox-Bow Incident,Movies,Hollywood Hits ,Crime And Thriller ,124,3
MV12UN0551,MV12UN0551-3,The Ox-Bow Incident,Movies,Hollywood Hits ,Crime And Thriller ,324,7
,MV12UN0553-1,Fort Apache,Movies,Hollywood Hits ,Western ,224,5
MV12UN0555,MV12UN0555-1,A Night in Casablanca,Movies,Hollywood Hits ,Comedy,224,5
MV12UN0555,MV12UN0555-2,A Night in Casablanca,Movies,Hollywood Hits ,Comedy,124,3
MV12UN0555,MV12UN0555-3,A Night in Casablanca,Movies,Hollywood Hits ,Comedy,324,7
,MV12UN0557-1,Women of the Year,Movies,Hollywood Hits ,Comedy ,224,5
,MV12UN0559-1,Red River,Movies,Hollywood Hits ,Action And Adventure,224,5
MV12UN0561,MV12UN0561-1,The Public Enemy,Movies,Hollywood Hits ,Action And Adventure,224,5
MV12UN0561,MV12UN0561-2,The Public Enemy,Movies,Hollywood Hits ,Action And Adventure,124,3
MV12UN0561,MV12UN0561-3,The Public Enemy,Movies,Hollywood Hits ,Action And Adventure,324,7
,MV12UN0563-1,Pandoras Box,Movies,World Movies,Crime And Thriller ,372,5
